index,title,tags,authors,abstract
2510.23473,"Video-Thinker: Sparking ""Thinking with Videos"" via Reinforcement Learning",['cs.CV'],"['Shijian Wang', 'Jiarui Jin', 'Xingjian Wang', 'Linxin Song', 'Runhao Fu', 'Hecheng Wang', 'Zongyuan Ge', 'Yuan Lu', 'Xuelian Cheng']","Recent advances in image reasoning methods, particularly ""Thinking with Images"", have demonstrated remarkable success in Multimodal Large Language Models (MLLMs); however, this dynamic reasoning paradigm has not yet been extended to video reasoning tasks. In this paper, we propose Video-Thinker, which empowers MLLMs to think with videos by autonomously leveraging their intrinsic ""grounding"" and ""captioning"" capabilities to generate reasoning clues throughout the inference process. To spark this capability, we construct Video-Thinker-10K, a curated dataset featuring autonomous tool usage within chain-of-thought reasoning sequences. Our training strategy begins with Supervised Fine-Tuning (SFT) to learn the reasoning format, followed by Group Relative Policy Optimization (GRPO) to strengthen this reasoning capability. Through this approach, Video-Thinker enables MLLMs to autonomously navigate grounding and captioning tasks for video reasoning, eliminating the need for constructing and calling external tools. Extensive experiments demonstrate that Video-Thinker achieves significant performance gains on both in-domain tasks and challenging out-of-domain video reasoning benchmarks, including Video-Holmes, CG-Bench-Reasoning, and VRBench. Our Video-Thinker-7B substantially outperforms existing baselines such as Video-R1 and establishes state-of-the-art performance among 7B-sized MLLMs."
2510.23472,BBOPlace-Bench: Benchmarking Black-Box Optimization for Chip Placement,"['cs.LG', 'cs.AI', 'cs.AR', 'cs.NE']","['Ke Xue', 'Ruo-Tong Chen', 'Rong-Xi Tan', 'Xi Lin', 'Yunqi Shi', 'Siyuan Xu', 'Mingxuan Yuan', 'Chao Qian']","Chip placement is a vital stage in modern chip design as it has a substantial impact on the subsequent processes and the overall quality of the final chip. The use of black-box optimization (BBO) for chip placement has a history of several decades. However, early efforts were limited by immature problem formulations and inefficient algorithm designs. Recent progress has shown the effectiveness and efficiency of BBO for chip placement, proving its potential to achieve state-of-the-art results. Despite these advancements, the field lacks a unified, BBO-specific benchmark for thoroughly assessing various problem formulations and BBO algorithms. To fill this gap, we propose BBOPlace-Bench, the first benchmark designed specifically for evaluating and developing BBO algorithms for chip placement tasks. It integrates three problem formulations of BBO for chip placement, and offers a modular, decoupled, and flexible framework that enables users to seamlessly implement, test, and compare their own algorithms. BBOPlace-Bench integrates a wide variety of existing BBO algorithms, including simulated annealing (SA), evolutionary algorithms (EAs), and Bayesian optimization (BO). Experimental results show that the problem formulations of mask-guided optimization and hyperparameter optimization exhibit superior performance than the sequence pair problem formulation, while EAs demonstrate better overall performance than SA and BO, especially in high-dimensional search spaces, and also achieve state-of-the-art performance compared to the mainstream chip placement methods. BBOPlace-Bench not only facilitates the development of efficient BBO-driven solutions for chip placement but also broadens the practical application scenarios (which are urgently needed) for the BBO community. The code of BBOPlace-Bench is available at https://github.com/lamda-bbo/BBOPlace-Bench."
2510.23471,Robust Decision Making with Partially Calibrated Forecasts,"['stat.ML', 'cs.AI', 'cs.LG']","['Shayan Kiyani', 'Hamed Hassani', 'George Pappas', 'Aaron Roth']","Calibration has emerged as a foundational goal in ``trustworthy machine learning'', in part because of its strong decision theoretic semantics. Independent of the underlying distribution, and independent of the decision maker's utility function, calibration promises that amongst all policies mapping predictions to actions, the uniformly best policy is the one that ``trusts the predictions'' and acts as if they were correct. But this is true only of \emph{fully calibrated} forecasts, which are tractable to guarantee only for very low dimensional prediction problems. For higher dimensional prediction problems (e.g. when outcomes are multiclass), weaker forms of calibration have been studied that lack these decision theoretic properties. In this paper we study how a conservative decision maker should map predictions endowed with these weaker (``partial'') calibration guarantees to actions, in a way that is robust in a minimax sense: i.e. to maximize their expected utility in the worst case over distributions consistent with the calibration guarantees. We characterize their minimax optimal decision rule via a duality argument, and show that surprisingly, ``trusting the predictions and acting accordingly'' is recovered in this minimax sense by \emph{decision calibration} (and any strictly stronger notion of calibration), a substantially weaker and more tractable condition than full calibration. For calibration guarantees that fall short of decision calibration, the minimax optimal decision rule is still efficiently computable, and we provide an empirical evaluation of a natural one that applies to any regression model solved to optimize squared error."
2510.23470,A targeted radio survey of infrared-selected bow shock candidates,"['astro-ph.GA', 'astro-ph.SR']","['M. Moutzouri', 'J. Mackey', 'N. Castro', 'Y. Gong', 'P. Jiménez-Hernández', 'J. A. Toalá', 'C. Burger-Scheidlin', 'M. Rugel', 'C. Carrasco-González', 'R. Brose', 'K. M. Menten']","Bow shocks around massive stars have primarily been detected in IR emission, but radio detections are becoming more frequent with the commissioning of sensitive and large field-of-view interferometers. Radio data probes both thermal and non-thermal emission, thereby constraining the relativistic electron population. We undertook a radio survey for bow shocks based on IR catalogues of candidates, using the VLA and the 100-m Effelsberg Telescope, aiming for new detections and to better characterise the multi-wavelength emission. We used Gaia DR3 to re-calculate spatial motion of the driving stars with respect to the surrounding stellar population. We studied the radio emission from bow shocks using emission maps and spectral-index measurements, and compared our results with data from catalogues and multi-wavelength emission. Of the 24 targets observed with the VLA in the 4-12 GHz band, six were clearly detected (including two previously reported) and 5 possibly detected. A subset of these were also observed and detected with Effelsberg at 4-8 GHz. The VLA-derived spectral index maps indicate non-thermal emission for most sources, but the statistical uncertainties are large for most sources and all Effelsberg observations indicate thermal emission. Assuming thermal emission, we obtain upper limits on the electron density within the shocked layer. We obtained upper limits on radio emission from the bow shock of Zeta Oph at a similar flux level to predictions from MHD simulations. Our survey marks a significant addition to the ca. 10 previously known radio-emitting bow shocks in the literature, and demonstrates that deep, targeted radio surveys can effectively detect IR-selected bow shocks. Follow-up observations of these targets at lower and higher frequencies are encouraged to determine whether any are non-thermal emitters like the bow shocks of BD+43, BD+60 and LS2355. (abridged)"
2510.23469,Adaptive Dual Prompting: Hierarchical Debiasing for Fairness-aware Graph Neural Networks,['cs.LG'],"['Yuhan Yang', 'Xingbo Fu', 'Jundong Li']","In recent years, pre-training Graph Neural Networks (GNNs) through self-supervised learning on unlabeled graph data has emerged as a widely adopted paradigm in graph learning. Although the paradigm is effective for pre-training powerful GNN models, the objective gap often exists between pre-training and downstream tasks. To bridge this gap, graph prompting adapts pre-trained GNN models to specific downstream tasks with extra learnable prompts while keeping the pre-trained GNN models frozen. As recent graph prompting methods largely focus on enhancing model utility on downstream tasks, they often overlook fairness concerns when designing prompts for adaptation. In fact, pre-trained GNN models will produce discriminative node representations across demographic subgroups, as downstream graph data inherently contains biases in both node attributes and graph structures. To address this issue, we propose an Adaptive Dual Prompting (ADPrompt) framework that enhances fairness for adapting pre-trained GNN models to downstream tasks. To mitigate attribute bias, we design an Adaptive Feature Rectification module that learns customized attribute prompts to suppress sensitive information at the input layer, reducing bias at the source. Afterward, we propose an Adaptive Message Calibration module that generates structure prompts at each layer, which adjust the message from neighboring nodes to enable dynamic and soft calibration of the information flow. Finally, ADPrompt jointly optimizes the two prompting modules to adapt the pre-trained GNN while enhancing fairness. We conduct extensive experiments on four datasets with four pre-training strategies to evaluate the performance of ADPrompt. The results demonstrate that our proposed ADPrompt outperforms seven baseline methods on node classification tasks."
2510.23468,Model-independent mass determination of near-threshold states from short-range production,"['hep-ph', 'hep-ex', 'nucl-th']","['Yong-Hui Lin', 'Hans-Werner Hammer', 'Ulf-G. Meißner']","We propose a novel observable for the precision measurements of a wide class of near-threshold dimer states: the short-range production rate of a dimer--spectator two-body system, composed of the given near-threshold state and one of its constituents. Within the framework of nonrelativistic effective field theory, these production rates exhibit characteristic line shapes for the specific partial wave and reach a model-independent minimum. This feature enables a precise extraction of their masses from experimental data, provided that the line shape can be resolved with sufficient accuracy. Applying this novel method to both the $T_{b\bar{b}1}(10610)B$ and $T_{b\bar{b}1}(10650)B^*$ systems allows for a precise determination of the binding energy $δ$ of the $T_{b\bar{b}1}(10610)$ and $T_{b\bar{b}1}(10650)$ via the relation of $δ=-{E_{\text{dip}}^{\text{exp}}}/{0.1983}$ once the respective dip position $E_{\text{dip}}^{\text{exp}}$ is experimentally identified."
2510.23467,Joint Uplink and Downlink Resource Allocation and Antenna Activation for Pinching Antenna Systems,['eess.SP'],"['Shreya Khisa', 'Ali Amhaz', 'Mohamed Elhattab', 'Chadi Assi', 'Sanaa Sharafeddine']","In this paper, we explore a novel joint uplink and downlink framework utilizing a pinching antenna system (PASS). We consider two waveguides, one dedicated to transmission and one to reception, and both of them are connected to a base station (BS). Each type of waveguide consists of several pinching antennas (PAs) in some preconfigured positions. In this framework, we assume the BS can serve downlink and uplink user equipments (UEs) at the same time using the same spectrum resources through the presented PASS. In this aspect, we formulate a sum rate optimization problem that jointly optimizes the antenna activation factor, the BS transmit power, and the UE's transmit power, subject to power budget constraints for the BS and the UEs, as well as minimum rate requirements for the UEs. The formulated problem is highly non-convex and difficult to solve directly. Hence, we divide the main problem into two sub-problems: the antenna activation sub-problem and the power allocation sub-problem. Then, we solve the antenna activation problem utilizing a distance and spatial correlation-based algorithm. Meanwhile, the resource allocation problem is solved using a successive convex approximation (SCA)-based algorithm. Numerical results show that our proposed framework can achieve around 60-90\% performance gains over its time division duplex (TDD) where the uplink and downlink transmissions are served in different orthogonal time slots."
2510.23466,Thermoelectric transport and the role of different scattering processes in the half-Heusler NbFeSb,"['cond-mat.mtrl-sci', 'doi', '10.1039/D5MH00228A']","['Bhawna Sahni', 'Yao Zhao', 'Zhen Li', 'Rajeev Dutt', 'Patrizio Graziosi', 'Neophytos Neophytou']","We perform an ab initio computational investigation of the electronic and thermoelectric transport properties of one of the best performance half-Heusler (HH) alloys, NbFeSb. We use Boltzmann Transport equation while taking into account the full energy/momentum/band dependence of all relevant electronic scattering rates, i.e. with acoustic phonons, non-polar optical phonons (intra- and inter-valley), polar optical phonons (POP), and ionized impurity scattering (IIS). We use a highly efficient and accurate computational approach, where the scattering rates are derived using only a few ab initio extracted matrix elements, while we account fully for intra-/inter valley/band transitions, screening from both electrons and holes, and bipolar transport effects. Our computed thermoelectric power-factor (PF) values show good agreement with experiments across densities and temperatures, while they indicate the upper limit of PF performance for this material. We show that the polar optical phonon and ionized impurity scattering (importantly including screening), influence significantly the transport properties, whereas the computationally expensive non-polar phonon scattering part (acoustic and non-polar optical) is somewhat weaker, especially for electrons, and at lower to intermediate temperatures. This insight is relevant in the study of half-Heusler and other polar thermoelectric materials in general. Although we use NbFeSb as an example, the method we employ is material agnostic and can be broadly applied efficiently for electronic and thermoelectric materials in general, with more than 10x reduction in computational cost compared to fully ab initio methods, while retaining ab-initio accuracy."
2510.23465,Trajectory-Aware Air-to-Ground Channel Characterization for Low-Altitude UAVs Using MaMIMO Measurements,['cs.NI'],"['Abdul Saboor', 'Zhuangzhuang Cui', 'Achiel Colpaert', 'Evgenii Vinogradov', 'Wout Joseph', 'Sofie Pollin']","This paper presents a comprehensive measurement-based trajectory-aware characterization of low-altitude Air-to-Ground (A2G) channels in a suburban environment. A 64-element Massive Multi-Input Multi-Output (MaMIMO) array was used to capture channels for three trajectories of an Uncrewed Aerial Vehicle (UAV), including two horizontal zig-zag flights at fixed altitudes and one vertical ascent, chosen to emulate AUE operations and to induce controlled azimuth and elevation sweeps for analyzing geometry-dependent propagation dynamics. We examine large-scale power variations and their correlation with geometric features, such as elevation, azimuth, and 3D distance, followed by an analysis of fading behavior through distribution fitting and Rician K-factor estimation. Furthermore, temporal non-stationarity is quantified using the Correlation Matrix Distance (CMD), and angular stationarity spans are utilized to demonstrate how channel characteristics change with the movement of the UAV. We also analyze Spectral Efficiency (SE) in relation to K-factor and Root Mean Square (RMS) delay spread, highlighting their combined influence on link performance. The results show that the elevation angle is the strongest predictor of the received power, with a correlation of more than 0.77 for each trajectory, while the Nakagami model best fits the small-scale fading. The K-factor increases from approximately 5 dB at low altitudes to over 15 dB at higher elevations, indicating stronger LoS dominance. Non-stationarity patterns are highly trajectory- and geometry-dependent, with azimuth most affected in horizontal flights and elevation during vertical flight. These findings offer valuable insights for modeling and improving UAV communication channels in 6G Non-Terrestrial Networks (NTNs)."
2510.23464,Evaluating Large Language Models for Stance Detection on Financial Targets from SEC Filing Reports and Earnings Call Transcripts,"['cs.CL', 'cs.AI']","['Nikesh Gyawali', 'Doina Caragea', 'Alex Vasenkov', 'Cornelia Caragea']","Financial narratives from U.S. Securities and Exchange Commission (SEC) filing reports and quarterly earnings call transcripts (ECTs) are very important for investors, auditors, and regulators. However, their length, financial jargon, and nuanced language make fine-grained analysis difficult. Prior sentiment analysis in the financial domain required a large, expensive labeled dataset, making the sentence-level stance towards specific financial targets challenging. In this work, we introduce a sentence-level corpus for stance detection focused on three core financial metrics: debt, earnings per share (EPS), and sales. The sentences were extracted from Form 10-K annual reports and ECTs, and labeled for stance (positive, negative, neutral) using the advanced ChatGPT-o3-pro model under rigorous human validation. Using this corpus, we conduct a systematic evaluation of modern large language models (LLMs) using zero-shot, few-shot, and Chain-of-Thought (CoT) prompting strategies. Our results show that few-shot with CoT prompting performs best compared to supervised baselines, and LLMs' performance varies across the SEC and ECT datasets. Our findings highlight the practical viability of leveraging LLMs for target-specific stance in the financial domain without requiring extensive labeled data."
2510.23463,Differential Privacy as a Perk: Federated Learning over Multiple-Access Fading Channels with a Multi-Antenna Base Station,"['cs.LG', 'cs.CR', 'stat.ML']","['Hao Liang', 'Haifeng Wen', 'Kaishun Wu', 'Hong Xing']","Federated Learning (FL) is a distributed learning paradigm that preserves privacy by eliminating the need to exchange raw data during training. In its prototypical edge instantiation with underlying wireless transmissions enabled by analog over-the-air computing (AirComp), referred to as \emph{over-the-air FL (AirFL)}, the inherent channel noise plays a unique role of \emph{frenemy} in the sense that it degrades training due to noisy global aggregation while providing a natural source of randomness for privacy-preserving mechanisms, formally quantified by \emph{differential privacy (DP)}. It remains, nevertheless, challenging to effectively harness such channel impairments, as prior arts, under assumptions of either simple channel models or restricted types of loss functions, mostly considering (local) DP enhancement with a single-round or non-convergent bound on privacy loss. In this paper, we study AirFL over multiple-access fading channels with a multi-antenna base station (BS) subject to user-level DP requirements. Despite a recent study, which claimed in similar settings that artificial noise (AN) must be injected to ensure DP in general, we demonstrate, on the contrary, that DP can be gained as a \emph{perk} even \emph{without} employing any AN. Specifically, we derive a novel bound on DP that converges under general bounded-domain assumptions on model parameters, along with a convergence bound with general smooth and non-convex loss functions. Next, we optimize over receive beamforming and power allocations to characterize the optimal convergence-privacy trade-offs, which also reveal explicit conditions in which DP is achievable without compromising training. Finally, our theoretical findings are validated by extensive numerical results."
2510.23462,SQOUT: A Risk-Based Threat Analysis Framework for Quantum Communication Systems,"['quant-ph', 'cs.CR']","['Michal Krelina', 'Tom Sorger', 'Bob Dirks']","This paper addresses the urgent need for a cybersecurity framework tailored to quantum communication systems as the world transitions to quantum-safe infrastructures. While quantum communication promises unbreakable security, real-world deployments are vulnerable to physical, protocol, and operational risks. Our work presents a structured framework for analysing these threats, combining a TTP-style (Tactic, Technique, Procedure) approach with a specific risk assessment methodology. We introduce SQOUT, a quantum threat intelligence platform, and illustrate its application using a Photon-Number-Splitting (PNS) attack kill chain. Furthermore, we apply established international standards and best practices for information security risk management to assess quantum-specific risk scenarios, providing practical guidance for safeguarding emerging quantum infrastructures."
2510.23461,Adaptive Multilevel Splitting: First Application to Rare-Event Derivative Pricing,"['q-fin.CP', 'math.NA']",['Riccardo Gozzo'],"This work analyzes the computational burden of pricing binary options in rare-event settings and introduces an adaptation of the adaptive multilevel splitting (AMS) method for financial derivatives. Standard Monte Carlo is inefficient for deep out of the money binaries due to discontinuous payoffs and low exercise probabilities, requiring very large samples for accurate estimates. An AMS scheme is developed for binary options under Black-Scholes and Heston dynamics, reformulating the rare-event problem as a sequence of conditional events. Numerical experiments compare the method to Monte Carlo and to other techniques such as antithetic variables and multilevel Monte Carlo (MLMC) across four contracts: European digital calls and puts, and Asian digital calls and puts. Results show up to a 200-fold computational gain for deep out-of-the-money cases while preserving unbiasedness. No evidence is found of prior applications of AMS to financial derivatives. The approach improves pricing efficiency for rare-event contracts such as parametric insurance and catastrophe linked securities. An open-source Rcpp implementation is provided, supporting multiple discretizations and importance functions."
2510.23460,On Hyperbolic Sombor index of graphs,['math.CO'],"['Kinkar Chandra Das', 'Sultan Ahmad']","The Hyperbolic Sombor index $HSO(G)$ of a graph $G$ is defined as \begin{align*} HSO(G) = \sum_{v_iv_j \in E(G)} \frac{\sqrt{d_i^{2}+d_j^{2}}}{\min\{d_i,d_j\}}, \end{align*} where $d_i$ and $d_j$ denote the degrees of the vertices $v_i$ and $v_j$, respectively. This index was recently introduced by Barman et al. [Geometric approach to degree-based topological index: Hyperbolic Sombor index, MATCH Commun. Math. Comput. Chem. 95 (2026) 63-94], who explored some of its mathematical properties and applications. However, their work contains several inaccuracies that require correction. In this paper, we first identify and rectify the errors found in the earlier study. We then extend the investigation by establishing new mathematical results for the Hyperbolic Sombor index across various classes of graphs, including trees, unicyclic graphs, and bicyclic graphs. In addition, we derive some lower and upper bounds for $HSO(G)$ in terms of the number of edges, maximum degree and minimum degree, and we characterize the graphs that attain these bounds. Finally, we conclude the paper by outlining potential directions for future research in this emerging area."
2510.23459,A Finite Element framework for bulk-surface coupled PDEs to solve moving boundary problems in biophysics,['math.NA'],"['Alessandro Contri', 'André Massing', 'Padmini Rangamani']","We consider moving boundary problems for biophysics and introduce a new computational framework to handle the complexity of the bulk-surface PDEs. In our framework, interpretability is maintained by adapting the fast, generalizable and accurate structure preservation scheme in [Q. Cheng and J. Shen, \textit{Computer Methods in Applied Mechanics and Engineering}, 391 (2022)]. We show that mesh distortion is mitigated by adopting the pioneering work of [B. Duan and B. Li, \textit{SIAM J. Sci. Comput.}, 46 (2024)], which is tied to an Arbitrary Lagrangian Eulerian (ALE) framework. We test our algorithms accuracy on moving surfaces with boundary for the following PDEs: advection-diffusion-reaction equations, phase-field models of Cahn-Hilliard type, and Helfrich energy gradient flows. We performed convergence studies for all the schemes introduced to demonstrate accuracy. We use a staggered approach to achieve coupling and further verify the convergence of this coupling using numerical experiments. Finally, we demonstrate broad applicability of our work by simulating state-of-the-art tests of biophysical models that involve membrane deformation."
2510.23458,BrowseConf: Confidence-Guided Test-Time Scaling for Web Agents,"['cs.CL', 'cs.AI']","['Litu Ou', 'Kuan Li', 'Huifeng Yin', 'Liwen Zhang', 'Zhongwang Zhang', 'Xixi Wu', 'Rui Ye', 'Zile Qiao', 'Yong Jiang', 'Pengjun Xie', 'Fei Huang', 'Jingren Zhou']","Confidence in LLMs is a useful indicator of model uncertainty and answer reliability. Existing work mainly focused on single-turn scenarios, while research on confidence in complex multi-turn interactions is limited. In this paper, we investigate whether LLM-based search agents have the ability to communicate their own confidence through verbalized confidence scores after long sequences of actions, a significantly more challenging task compared to outputting confidence in a single interaction. Experimenting on open-source agentic models, we first find that models exhibit much higher task accuracy at high confidence while having near-zero accuracy when confidence is low. Based on this observation, we propose Test-Time Scaling (TTS) methods that use confidence scores to determine answer quality, encourage the model to try again until reaching a satisfactory confidence level. Results show that our proposed methods significantly reduce token consumption while demonstrating competitive performance compared to baseline fixed budget TTS methods."
2510.23457,"Authentication Against Insecure Bootstrapping for 5G Networks: Feasibility, Resiliency, and Transitional Solutions in Post-Quantum Era",['cs.CR'],"['Saleh Darzi', 'Mirza Masfiqur Rahman', 'Imtiaz Karim', 'Rouzbeh Behnia', 'Attila A Yavuz', 'Elisa Bertino']","The 5G protocol lacks a robust base station authentication mechanism during the initial bootstrapping phase, leaving it susceptible to threats such as fake base station attacks. Conventional solutions, including digital signatures based on Public Key Infrastructures (PKIs) and identity-based signatures, are inadequate against quantum-capable adversaries. While integrating NIST's Post-Quantum Cryptography (PQC) standards is a leading approach for quantum resistance, their suitability for 5G base station authentication remains unexplored. Moreover, current solutions are predominantly centralized and lack security features such as distributed authentication. This work presents, to our knowledge, the first comprehensive network-level performance characterization of integrating NIST-PQC standards and conventional digital signatures (including threshold and identity-based schemes) into 5G base station authentication. Our findings reveal significant feasibility concerns, with direct PQC adoption hindered by protocol constraints and large signature sizes. We also highlight the performance limitations of conventional methods due to the overhead of certificate chains. To mitigate these challenges, we propose BORG, a transitional authentication solution based on a Hierarchical Identity-Based Threshold Signature scheme with a Fail-Stop property. BORG offers post-mortem post-quantum forgery detection and distributed trust via threshold and compact signatures, well-suited for 5G's stringent requirements. Our performance analysis underscores an important warning on the infeasibility of direct PQC integration and positions BORG as an effective transitional solution toward future quantum-resilient 5G authentication."
2510.23456,Full Benjamin-Feir instability of capillary-gravity Stokes waves in finite depth,['math.AP'],"['Ting-Yang Hsiao', 'Alberto Maspero']","We study the two-dimensional gravity-capillary water waves equations for a fluid of finite depth $\mathtt{h}>0$ under the combined effects of gravity and surface tension $κ\geq 0$. We analyze the linear stability and instability of small-amplitude, $2π$-periodic Stokes wave solutions, under the effect of longitudinal long-wave perturbations. The corresponding linearized operator has periodic coefficients and a defective zero eigenvalue of multiplicity four. Using Bloch-Floquet theory, we investigate the associated family of periodic eigenvalue problems. For all surface tension values $κ\geq 0$ and depths $\mathtt{h} > 0$, we establish the complete splitting of the four eigenvalues near zero when both the wave amplitude and the Floquet parameter are small. Specifically, we rigorously prove that in the regions of unstable depth and capillarity identified formally by Djordjevic-Redekopp and Ablowitz-Segur in the 1970's, the spectrum of the linearized operator near the origin depicts a ""figure 8"" pattern."
2510.23455,SGFusion: Stochastic Geographic Gradient Fusion in Federated Learning,['cs.LG'],"['Khoa Nguyen', 'Khang Tran', 'NhatHai Phan', 'Cristian Borcea', 'Rouming Jin', 'Issa Khalil']","This paper proposes Stochastic Geographic Gradient Fusion (SGFusion), a novel training algorithm to leverage the geographic information of mobile users in Federated Learning (FL). SGFusion maps the data collected by mobile devices onto geographical zones and trains one FL model per zone, which adapts well to the data and behaviors of users in that zone. SGFusion models the local data-based correlation among geographical zones as a hierarchical random graph (HRG) optimized by Markov Chain Monte Carlo sampling. At each training step, every zone fuses its local gradient with gradients derived from a small set of other zones sampled from the HRG. This approach enables knowledge fusion and sharing among geographical zones in a probabilistic and stochastic gradient fusion process with self-attention weights, such that ""more similar"" zones have ""higher probabilities"" of sharing gradients with ""larger attention weights."" SGFusion remarkably improves model utility without introducing undue computational cost. Extensive theoretical and empirical results using a heart-rate prediction dataset collected across 6 countries show that models trained with SGFusion converge with upper-bounded expected errors and significantly improve utility in all countries compared to existing approaches without notable cost in system scalability."
2510.23454,Individual Minima-Informed Multi-Objective Model Predictive Control for Fixed Point Stabilization,['math.OC'],"['Markus Herrmann-Wicklmayr', 'Kathrin Flaßkamp']","Multi-objective model predictive control (MOMPC) for fixed point stabilization requires an automated a priori decision-making mechanism to translate a high-level preference into a single solution to be implemented. To this aim, we introduce an approach called individual minima-informed decision-making. This class of methods can be implemented through two sequential optimizations, regardless of the number of objectives, thereby improving the real-time capability of MOMPC. These methods operate on Pareto fronts and leverage the individual minima (IM), which are characteristic Pareto-optimal points. By this, we aim to produce a robust translation of a high-level preference to a suitable point on the Pareto front. However, guaranteeing the closed-loop stability of the resulting MOMPC scheme remains an open challenge.
  This paper addresses this gap by developing a novel MOMPC framework that integrates IM-informed decision-making while formally guaranteeing asymptotic stability. Our contribution is twofold. First, we propose and systematically analyze six variants of IM-informed decision-making methods -- including two novel methods -- designed to achieve the above-mentioned translation. Second, we embed these methods into a quasi-infinite horizon MOMPC framework and provide a rigorous proof of closed-loop asymptotic stability. The proof holds for any of the presented decision-making methods and relies on a descent condition that is less restrictive than those in prior literature. The practical applicability and effectiveness of the proposed framework are demonstrated in a numerical case study."
2510.23453,What are the odds? Risk and uncertainty about AI existential risk,['cs.AI'],['Marco Grossi'],"This work is a commentary of the article \href{https://doi.org/10.18716/ojs/phai/2025.2801}{AI Survival Stories: a Taxonomic Analysis of AI Existential Risk} by Cappelen, Goldstein, and Hawthorne. It is not just a commentary though, but a useful reminder of the philosophical limitations of \say{linear} models of risk. The article will focus on the model employed by the authors: first, I discuss some differences between standard Swiss Cheese models and this one. I then argue that in a situation of epistemic indifference the probability of P(D) is higher than what one might first suggest, given the structural relationships between layers. I then distinguish between risk and uncertainty, and argue that any estimation of P(D) is structurally affected by two kinds of uncertainty: option uncertainty and state-space uncertainty. Incorporating these dimensions of uncertainty into our qualitative discussion on AI existential risk can provide a better understanding of the likeliness of P(D)."
2510.23452,Convolution features of univalent meromorphic functions generated by Barnes-Mittag-Leffler function,['math.CV'],"['Tuğba Yavuz', 'Şahsene Altınkaya']","The Mittag-Leffler function plays an important role in Geometric Function Theory, particularly in the study of analytic and meromorphic function classes. Among its various generalizations, the Barnes-Mittag-Leffler function stands out due to its intricate structure and applications in diverse mathematical fields. In this paper, our main focus is to investigate the convolution properties of these functions and establish conditions that ensure specific geometric characteristics. Additionally, we explore membership relations for functions in these classes. The results obtained in this work are novel, and their significance is demonstrated through various illustrative consequences and corollaries, emphasizing their potential impact in function theory and its applications."
2510.23451,Omni-Reward: Towards Generalist Omni-Modal Reward Modeling with Free-Form Preferences,"['cs.CL', 'cs.AI', 'cs.CV']","['Zhuoran Jin', 'Hongbang Yuan', 'Kejian Zhu', 'Jiachun Li', 'Pengfei Cao', 'Yubo Chen', 'Kang Liu', 'Jun Zhao']","Reward models (RMs) play a critical role in aligning AI behaviors with human preferences, yet they face two fundamental challenges: (1) Modality Imbalance, where most RMs are mainly focused on text and image modalities, offering limited support for video, audio, and other modalities; and (2) Preference Rigidity, where training on fixed binary preference pairs fails to capture the complexity and diversity of personalized preferences. To address the above challenges, we propose Omni-Reward, a step toward generalist omni-modal reward modeling with support for free-form preferences, consisting of: (1) Evaluation: We introduce Omni-RewardBench, the first omni-modal RM benchmark with free-form preferences, covering nine tasks across five modalities including text, image, video, audio, and 3D; (2) Data: We construct Omni-RewardData, a multimodal preference dataset comprising 248K general preference pairs and 69K instruction-tuning pairs for training generalist omni-modal RMs; (3) Model: We propose Omni-RewardModel, which includes both discriminative and generative RMs, and achieves strong performance on Omni-RewardBench as well as other widely used reward modeling benchmarks."
2510.23450,Sharp angle estimates for second order divergence operators,"['math.FA', 'math.AP']","['Hannes Meinlschmidt', 'Joachim Rehberg']","This article is about the (minimal) sector containing the numerical range of the principal part of a linear second-order elliptic differential operator defined by a form on closed subspaces V of the first-order Sobolev space $W^{1,2}(Ω)$ incorporating mixed boundary conditions. We collect a comprehensive array of results on the angle of sectoriality and the $H^\infty$-angle attached to realizations of the elliptic operator. We thereby consider the operator in several scales of Banach spaces: the Lebesgue space, the negative Sobolev space, and their interpolation scale. For the latter two types of spaces, we rely on recent results regarding the Kato square root property. We focus on minimal assumptions on geometry, and we consider both real and complex coefficients. Not all results presented are new, but we strive for a streamlined and comprehensive overall picture from several branches of operator theory, and we complement the existing results with several new ones, in particular aiming at explicit estimates built on readily accessible problem data. This concerns for example a new estimate on the angle of the sector containing the numerical range of a linear, continuous and coercive Hilbert space operator, but also an explicit estimate for the angle of sectoriality for the elliptic operator on $L^p(Ω)$ with complex coefficients without any assumptions on geometry and a general transfer principle for the Crouzeix-Delyon theorem from bounded operators to sectorial ones, keeping the explicit constant."
